Contig,Bin,Type
contig_59263,MAG_61,unmapped
contig_59265,MAG_1675,unmapped
contig_59266,MAG_296,chromosome
contig_59267,MAG_45,chromosome
contig_59270,contig_59270,phage
contig_59274,MAG_9,chromosome
contig_59276,MAG_61,unmapped
contig_59281,MAG_86,chromosome
contig_59282,MAG_313,chromosome
contig_59284,MAG_331,chromosome
contig_59285,MAG_762,unmapped
contig_59286,MAG_690,unmapped
contig_59287,MAG_685,chromosome
contig_59288,MAG_441,unmapped
contig_59293,MAG_57,chromosome
contig_59294,MAG_1457,unmapped
contig_59295,MAG_27,chromosome
contig_59296,contig_59296,phage
contig_59300,MAG_1788,chromosome
contig_59305,MAG_168,chromosome
contig_5931,MAG_1747,chromosome
contig_59310,MAG_904,chromosome
contig_59311,MAG_134,chromosome
contig_59316,MAG_1754,chromosome
contig_59317,MAG_26,chromosome
contig_59318,MAG_336,chromosome
contig_59319,MAG_528,chromosome
contig_59320,MAG_436,chromosome
contig_59327,MAG_248,chromosome
contig_59328,MAG_53,chromosome
contig_5933,MAG_37,chromosome
contig_59331,MAG_171,unmapped
contig_59333,MAG_642,unmapped
contig_59335,Unbinned MAG,unmapped
contig_59340,MAG_1589,chromosome
contig_59346,MAG_1352,chromosome
contig_59347,MAG_235,unmapped
contig_59348,MAG_163,chromosome
contig_59351,MAG_531,chromosome
contig_59355,contig_59355,phage
contig_59363,MAG_16,chromosome
contig_59366,MAG_461,chromosome
contig_59367,Unbinned MAG,unmapped
contig_59368,MAG_398,chromosome
contig_59370,MAG_413,chromosome
contig_59371,MAG_352,chromosome
contig_59373,MAG_253,chromosome
contig_59374,MAG_22,chromosome
contig_59375,MAG_118,chromosome
contig_59377,MAG_17,chromosome
contig_59382,Unbinned MAG,unmapped
contig_59383,MAG_83,chromosome
contig_59388,MAG_731,unmapped
contig_59392,MAG_526,unmapped
contig_59397,MAG_208,chromosome
contig_59398,MAG_1383,unmapped
contig_59400,MAG_588,chromosome
contig_59401,MAG_87,unmapped
contig_59406,MAG_176,chromosome
contig_59407,MAG_78,unmapped
contig_59410,MAG_167,chromosome
contig_59412,MAG_13,chromosome
contig_59413,Unbinned MAG,unmapped
contig_59415,MAG_64,chromosome
contig_59416,MAG_141,chromosome
contig_59422,MAG_107,chromosome
contig_59428,MAG_37,unmapped
contig_59429,MAG_24,chromosome
contig_59431,MAG_65,unmapped
contig_59434,Unbinned MAG,unmapped
contig_59440,MAG_171,unmapped
contig_59444,MAG_502,chromosome
contig_59448,MAG_37,unmapped
contig_59451,MAG_13,chromosome
contig_59453,MAG_1388,chromosome
contig_59454,MAG_1408,chromosome
contig_59457,MAG_175,chromosome
contig_5946,MAG_705,chromosome
contig_59461,MAG_42,chromosome
contig_59462,MAG_1082,unmapped
contig_59464,MAG_404,chromosome
contig_59465,MAG_405,chromosome
contig_59466,MAG_658,unmapped
contig_59469,MAG_1714,chromosome
contig_59470,MAG_123,chromosome
contig_59472,MAG_282,chromosome
contig_59474,Unbinned MAG,unmapped
contig_59480,MAG_424,unmapped
contig_59482,MAG_1709,unmapped
contig_59485,MAG_921,chromosome
contig_59488,MAG_737,chromosome
contig_59489,MAG_1395,chromosome
contig_5949,MAG_1792,chromosome
contig_59491,MAG_70,chromosome
contig_59493,MAG_1822,unmapped
contig_59494,MAG_1801,chromosome
contig_59496,MAG_161,chromosome
contig_59500,MAG_183,chromosome
contig_59501,MAG_217,chromosome
contig_59502,MAG_653,chromosome
contig_59504,MAG_386,chromosome
contig_59508,MAG_1,unmapped
contig_59509,MAG_1061,unmapped
contig_59510,MAG_1254,chromosome
contig_59511,MAG_1253,chromosome
contig_59513,MAG_129,chromosome
contig_59515,MAG_607,unmapped
contig_59521,MAG_1686,unmapped
contig_59523,MAG_569,unmapped
contig_59525,MAG_146,chromosome
contig_59526,MAG_1364,chromosome
contig_59527,MAG_526,unmapped
contig_59529,MAG_884,chromosome
contig_5953,MAG_103,chromosome
contig_59530,MAG_1789,chromosome
contig_59531,MAG_136,chromosome
contig_59533,MAG_1688,unmapped
contig_59537,Unbinned MAG,unmapped
contig_59538,MAG_1363,chromosome
contig_5954,MAG_1044,chromosome
contig_59540,MAG_48,chromosome
contig_59541,MAG_171,unmapped
contig_59545,MAG_231,chromosome
contig_59549,MAG_262,chromosome
contig_59555,MAG_1565,chromosome
contig_59556,MAG_32,chromosome
contig_59557,MAG_90,chromosome
contig_59559,MAG_519,chromosome
contig_59561,MAG_1410,unmapped
contig_59563,MAG_500,unmapped
contig_59567,Unbinned MAG,unmapped
contig_59568,MAG_1257,chromosome
contig_59570,MAG_29,unmapped
contig_59577,MAG_452,chromosome
contig_59578,MAG_257,chromosome
contig_5958,MAG_452,chromosome
contig_59580,MAG_357,chromosome
contig_59583,MAG_257,chromosome
contig_59585,MAG_258,chromosome
contig_59586,MAG_23,chromosome
contig_59590,MAG_733,unmapped
contig_59593,MAG_95,chromosome
contig_59595,MAG_732,chromosome
contig_59597,MAG_277,chromosome
contig_59599,MAG_1339,unmapped
contig_59603,Unbinned MAG,unmapped
contig_59607,MAG_18,chromosome
contig_59609,MAG_1110,unmapped
contig_5961,MAG_1794,chromosome
contig_59610,MAG_970,unmapped
contig_59611,MAG_168,chromosome
contig_59614,MAG_1395,chromosome
contig_59616,MAG_728,chromosome
contig_59617,MAG_24,chromosome
contig_59621,MAG_217,chromosome
contig_59622,MAG_35,unmapped
contig_59623,MAG_59,chromosome
contig_59629,MAG_101,chromosome
contig_59632,MAG_137,chromosome
contig_59634,MAG_1204,unmapped
contig_59636,MAG_351,chromosome
contig_59641,MAG_428,chromosome
contig_59642,MAG_1846,unmapped
contig_59644,MAG_445,unmapped
contig_59645,MAG_558,unmapped
contig_59646,MAG_29,chromosome
contig_59647,MAG_901,chromosome
contig_59650,MAG_136,chromosome
contig_59653,MAG_1,unmapped
contig_59654,MAG_602,unmapped
contig_59658,contig_59658,phage
contig_59662,Unbinned MAG,unmapped
contig_59664,MAG_315,chromosome
contig_59665,MAG_305,chromosome
contig_59666,MAG_10,chromosome
contig_59669,MAG_270,chromosome
contig_59673,MAG_407,chromosome
contig_59674,MAG_100,chromosome
contig_59675,MAG_177,chromosome
contig_59676,MAG_180,chromosome
contig_59677,MAG_1422,chromosome
contig_59683,MAG_599,chromosome
contig_59687,MAG_246,chromosome
contig_59689,MAG_296,chromosome
contig_59690,MAG_1481,chromosome
contig_59694,Unbinned MAG,unmapped
contig_59695,MAG_1734,chromosome
contig_59697,MAG_1377,chromosome
contig_59700,Unbinned MAG,unmapped
contig_59701,MAG_117,chromosome
contig_59707,contig_59707,phage
contig_59710,MAG_431,unmapped
contig_59711,MAG_1348,chromosome
contig_59712,MAG_59,chromosome
contig_59714,MAG_760,chromosome
contig_59715,MAG_423,unmapped
contig_59716,MAG_1102,unmapped
contig_59718,contig_59718,phage
contig_59721,MAG_1331,unmapped
contig_59722,MAG_113,chromosome
contig_59726,MAG_1224,unmapped
contig_59727,MAG_1467,chromosome
contig_59729,MAG_1,unmapped
contig_59732,MAG_104,chromosome
contig_59737,MAG_484,chromosome
contig_59738,MAG_1841,chromosome
contig_5974,MAG_1468,chromosome
contig_59741,MAG_322,unmapped
contig_59745,MAG_8,chromosome
contig_59746,MAG_250,chromosome
contig_59747,MAG_755,unmapped
contig_59751,MAG_153,chromosome
contig_59752,MAG_385,chromosome
contig_59756,MAG_112,chromosome
contig_59764,MAG_91,chromosome
contig_59765,MAG_514,chromosome
contig_5977,MAG_923,chromosome
contig_59770,MAG_308,chromosome
contig_59775,MAG_205,chromosome
contig_59781,MAG_27,chromosome
contig_59785,MAG_660,unmapped
contig_59787,MAG_255,chromosome
contig_5979,MAG_1117,chromosome
contig_59791,MAG_1461,chromosome
contig_59793,MAG_53,chromosome
contig_59794,MAG_1626,chromosome
contig_598,MAG_21,chromosome
contig_5980,MAG_450,chromosome
contig_59800,MAG_360,chromosome
contig_59812,MAG_85,chromosome
contig_59817,MAG_1546,unmapped
contig_59818,Unbinned MAG,unmapped
contig_59820,MAG_101,chromosome
contig_59821,MAG_577,unmapped
contig_59823,MAG_163,chromosome
contig_59825,MAG_227,chromosome
contig_59827,MAG_1830,unmapped
contig_59828,MAG_467,unmapped
contig_59830,MAG_493,unmapped
contig_59832,MAG_1471,unmapped
contig_59833,MAG_901,chromosome
contig_59837,MAG_296,chromosome
contig_59842,MAG_146,chromosome
contig_59843,Unbinned MAG,unmapped
contig_59844,Unbinned MAG,unmapped
contig_59847,MAG_1858,chromosome
contig_59849,MAG_734,unmapped
contig_5985,MAG_1037,chromosome
contig_59850,MAG_319,chromosome
contig_59851,MAG_930,unmapped
contig_59853,contig_59853,phage
contig_59854,MAG_4,chromosome
contig_59858,MAG_925,chromosome
contig_59859,MAG_645,unmapped
contig_5986,MAG_765,chromosome
contig_59863,MAG_420,unmapped
contig_59864,MAG_444,unmapped
contig_59866,MAG_136,chromosome
contig_59868,MAG_500,chromosome
contig_59869,MAG_327,unmapped
contig_5987,MAG_1404,unmapped
contig_59883,MAG_36,chromosome
contig_59884,MAG_1084,unmapped
contig_59885,MAG_143,chromosome
contig_59886,MAG_230,chromosome
contig_59889,MAG_1481,chromosome
contig_5989,MAG_869,chromosome
contig_59890,Unbinned MAG,unmapped
contig_59891,MAG_4,chromosome
contig_59894,MAG_1660,unmapped
contig_59897,Unbinned MAG,unmapped
contig_59899,MAG_282,chromosome
contig_599,MAG_1217,chromosome
contig_59901,MAG_1331,unmapped
contig_59902,MAG_186,chromosome
contig_59904,contig_59904,phage
contig_59905,MAG_698,chromosome
contig_59907,MAG_11,chromosome
contig_59909,MAG_1025,unmapped
contig_5991,MAG_765,chromosome
contig_59912,MAG_40,chromosome
contig_59913,MAG_8,chromosome
contig_59914,MAG_110,chromosome
contig_59915,MAG_167,chromosome
contig_59916,Unbinned MAG,unmapped
contig_59918,MAG_204,chromosome
contig_59919,MAG_2,chromosome
contig_5992,MAG_600,chromosome
contig_59923,contig_59923,phage
contig_59929,MAG_212,chromosome
contig_59930,MAG_227,chromosome
contig_59931,MAG_1414,chromosome
contig_59934,MAG_1487,chromosome
contig_59938,MAG_1743,chromosome
contig_5994,MAG_1389,chromosome
contig_59940,MAG_118,chromosome
contig_59942,MAG_89,chromosome
contig_59943,MAG_202,chromosome
contig_59944,Unbinned MAG,unmapped
contig_59947,MAG_200,chromosome
contig_59949,MAG_1204,unmapped
contig_5995,MAG_1764,chromosome
contig_59950,MAG_239,unmapped
contig_5996,MAG_478,unmapped
contig_59964,MAG_30,chromosome
contig_59966,MAG_6,chromosome
contig_5997,MAG_858,chromosome
contig_59970,MAG_459,chromosome
contig_59971,MAG_386,chromosome
contig_59972,MAG_150,chromosome
contig_59979,MAG_774,chromosome
contig_5998,MAG_7,chromosome
contig_59981,MAG_796,chromosome
contig_59985,MAG_8,chromosome
contig_59988,MAG_254,chromosome
contig_5999,MAG_1519,chromosome
contig_59995,MAG_1431,chromosome
contig_59997,MAG_466,chromosome
contig_600,MAG_1605,unmapped
contig_6000,MAG_108,chromosome
contig_60004,MAG_313,chromosome
contig_60007,MAG_38,chromosome
contig_60008,MAG_785,unmapped
contig_60009,MAG_223,chromosome
contig_60012,MAG_27,chromosome
contig_60013,contig_60013,phage
contig_60016,MAG_465,chromosome
contig_60017,MAG_737,unmapped
contig_60019,MAG_49,chromosome
contig_6002,MAG_927,chromosome
contig_60020,MAG_523,unmapped
contig_60024,MAG_1203,unmapped
contig_60027,MAG_640,unmapped
contig_60036,MAG_536,unmapped
contig_6004,MAG_1402,chromosome
contig_60040,Unbinned MAG,unmapped
contig_60043,MAG_282,chromosome
contig_60045,MAG_188,chromosome
contig_60048,MAG_252,chromosome
contig_6005,MAG_832,chromosome
contig_60050,MAG_423,unmapped
contig_60053,MAG_709,unmapped
contig_60054,contig_60054,phage
contig_60057,MAG_355,unmapped
contig_60058,MAG_456,chromosome
contig_6006,MAG_600,chromosome
contig_60063,MAG_410,chromosome
contig_60065,MAG_1662,chromosome
contig_60066,MAG_154,chromosome
contig_60069,MAG_583,unmapped
contig_6007,MAG_1389,chromosome
contig_60070,MAG_212,chromosome
contig_60071,contig_60071,phage
contig_60074,MAG_1700,chromosome
contig_60076,MAG_367,unmapped
contig_60077,MAG_158,chromosome
contig_6008,Unbinned MAG,unmapped
contig_60085,MAG_1293,unmapped
contig_60086,Unbinned MAG,unmapped
contig_6009,MAG_946,chromosome
contig_60090,MAG_41,chromosome
contig_60091,MAG_567,chromosome
contig_60092,Unbinned MAG,unmapped
contig_60095,contig_60095,phage
contig_60097,MAG_83,chromosome
contig_60098,MAG_500,chromosome
contig_60099,MAG_234,chromosome
contig_601,MAG_495,chromosome
contig_60107,Unbinned MAG,unmapped
contig_6011,MAG_1403,chromosome
contig_60113,MAG_711,unmapped
contig_60114,MAG_201,unmapped
contig_60115,MAG_84,chromosome
contig_60118,MAG_738,chromosome
contig_6012,MAG_234,chromosome
contig_60120,MAG_104,chromosome
contig_60121,MAG_1010,chromosome
contig_60124,MAG_2,chromosome
contig_60125,MAG_160,chromosome
contig_60126,MAG_1754,chromosome
contig_6013,MAG_450,chromosome
contig_60131,MAG_1664,unmapped
contig_60134,MAG_1627,chromosome
contig_60135,MAG_876,unmapped
contig_60138,MAG_92,chromosome
contig_60139,MAG_31,unmapped
contig_6014,MAG_454,chromosome
contig_60140,MAG_66,chromosome
contig_60141,MAG_1850,chromosome
contig_60142,MAG_61,unmapped
contig_60144,Unbinned MAG,unmapped
contig_60145,contig_60145,phage
contig_60149,Unbinned MAG,unmapped
contig_60151,MAG_1530,unmapped
contig_60152,MAG_74,chromosome
contig_60157,MAG_13,chromosome
contig_60158,contig_60158,phage
contig_6016,MAG_1418,unmapped
contig_60161,MAG_184,chromosome
contig_60162,MAG_1788,chromosome
contig_60164,MAG_176,chromosome
contig_60167,MAG_385,chromosome
contig_60169,MAG_115,chromosome
contig_60175,MAG_142,chromosome
contig_60176,MAG_852,unmapped
contig_60177,MAG_285,chromosome
contig_60179,MAG_194,chromosome
contig_60180,MAG_1,unmapped
contig_60184,MAG_122,chromosome
contig_60187,MAG_355,unmapped
contig_60189,MAG_1010,unmapped
contig_6019,MAG_934,chromosome
contig_60190,MAG_649,chromosome
contig_60191,MAG_1281,chromosome
contig_60192,MAG_16,unmapped
contig_60194,MAG_110,chromosome
contig_60195,MAG_222,chromosome
contig_60196,MAG_853,unmapped
contig_60197,MAG_247,chromosome
contig_60198,MAG_431,unmapped
contig_6020,MAG_66,chromosome
contig_60203,MAG_326,chromosome
contig_60211,MAG_10,chromosome
contig_60213,MAG_177,chromosome
contig_60214,MAG_448,unmapped
contig_60215,MAG_1758,unmapped
contig_60222,Unbinned MAG,unmapped
contig_60223,MAG_818,unmapped
contig_60224,Unbinned MAG,unmapped
contig_60227,MAG_1580,unmapped
contig_60228,MAG_882,chromosome
contig_60229,MAG_1287,chromosome
contig_60232,MAG_530,chromosome
contig_60233,MAG_1787,unmapped
contig_60234,MAG_44,chromosome
contig_60238,MAG_134,chromosome
contig_60239,MAG_233,chromosome
contig_60241,contig_60241,phage
contig_60243,MAG_1816,chromosome
contig_60245,MAG_201,unmapped
contig_60246,contig_60246,plasmid
contig_60249,MAG_126,chromosome
contig_60253,MAG_251,chromosome
contig_60255,MAG_119,chromosome
contig_60256,MAG_124,chromosome
contig_60257,MAG_1,unmapped
contig_60258,MAG_86,chromosome
contig_60261,MAG_762,unmapped
contig_60266,MAG_444,unmapped
contig_60268,MAG_181,unmapped
contig_60269,MAG_986,chromosome
contig_60272,MAG_342,chromosome
contig_60274,MAG_47,chromosome
contig_60280,Unbinned MAG,unmapped
contig_60281,Unbinned MAG,unmapped
contig_60283,MAG_95,unmapped
contig_60286,contig_60286,phage
contig_60288,MAG_333,unmapped
contig_60289,MAG_124,chromosome
contig_60291,MAG_337,chromosome
contig_60294,Unbinned MAG,unmapped
contig_60296,MAG_512,unmapped
contig_60297,MAG_22,unmapped
contig_60299,MAG_300,chromosome
contig_603,MAG_1558,chromosome
contig_60300,MAG_300,chromosome
contig_60301,Unbinned MAG,unmapped
contig_60304,MAG_40,chromosome
contig_60305,MAG_1097,unmapped
contig_60308,MAG_1329,unmapped
contig_60312,MAG_445,unmapped
contig_60314,MAG_201,unmapped
contig_60315,MAG_170,chromosome
contig_60319,MAG_1275,chromosome
contig_60321,MAG_356,unmapped
contig_60325,contig_60325,phage
contig_60327,MAG_265,unmapped
contig_60330,MAG_128,chromosome
contig_60336,MAG_649,chromosome
contig_60338,MAG_1879,unmapped
contig_60340,MAG_87,chromosome
contig_60345,MAG_101,chromosome
contig_60346,MAG_65,unmapped
contig_60347,MAG_65,chromosome
contig_6035,MAG_1308,chromosome
contig_60350,MAG_28,chromosome
contig_60352,MAG_130,unmapped
contig_60353,MAG_147,chromosome
contig_60354,MAG_90,chromosome
contig_60357,MAG_21,unmapped
contig_60362,MAG_203,chromosome
contig_60363,MAG_601,unmapped
contig_60365,Unbinned MAG,unmapped
contig_60366,MAG_782,unmapped
contig_60369,MAG_104,chromosome
contig_6037,MAG_1659,chromosome
contig_60370,MAG_441,unmapped
contig_60379,MAG_27,chromosome
contig_60381,MAG_1167,unmapped
contig_60383,MAG_1059,unmapped
contig_60384,MAG_558,unmapped
contig_60387,MAG_215,chromosome
contig_60388,MAG_439,chromosome
contig_60389,Unbinned MAG,unmapped
contig_60396,MAG_381,chromosome
contig_60398,MAG_7,chromosome
contig_6040,MAG_1186,chromosome
contig_60400,MAG_448,unmapped
contig_60401,MAG_633,unmapped
contig_60402,MAG_542,chromosome
contig_60406,contig_60406,phage
contig_60407,MAG_61,unmapped
contig_60412,MAG_116,chromosome
contig_60422,Unbinned MAG,unmapped
contig_60424,Unbinned MAG,unmapped
contig_60425,MAG_1740,unmapped
contig_60427,MAG_86,chromosome
contig_60428,MAG_1428,unmapped
contig_60429,MAG_1465,unmapped
contig_60431,MAG_167,chromosome
contig_60436,MAG_48,chromosome
contig_60437,MAG_640,unmapped
contig_60438,MAG_434,chromosome
contig_60439,MAG_731,unmapped
contig_60444,contig_60444,plasmid
contig_60446,MAG_164,chromosome
contig_60448,MAG_1544,unmapped
contig_60449,MAG_505,unmapped
contig_6045,MAG_233,chromosome
contig_60453,MAG_522,chromosome
contig_60457,MAG_40,chromosome
contig_60462,MAG_169,chromosome
contig_60466,MAG_845,chromosome
contig_60469,MAG_565,unmapped
contig_60472,MAG_1580,unmapped
contig_60474,MAG_1859,chromosome
contig_60478,MAG_61,unmapped
contig_60479,MAG_71,chromosome
contig_60480,Unbinned MAG,unmapped
contig_60481,MAG_81,unmapped
contig_60483,MAG_100,chromosome
contig_60484,MAG_53,chromosome
contig_60488,MAG_1725,chromosome
contig_60491,MAG_22,unmapped
contig_60496,MAG_1228,unmapped
contig_60498,MAG_390,unmapped
contig_60503,MAG_340,chromosome
contig_60509,MAG_248,chromosome
contig_60512,MAG_219,chromosome
contig_60513,MAG_231,chromosome
contig_60514,MAG_52,chromosome
contig_60515,MAG_24,chromosome
contig_60518,MAG_541,chromosome
contig_60519,MAG_101,chromosome
contig_60523,MAG_176,chromosome
contig_60524,MAG_497,unmapped
contig_60525,MAG_366,unmapped
contig_60526,MAG_606,unmapped
contig_60527,MAG_712,unmapped
contig_60528,MAG_6,chromosome
contig_60529,MAG_19,chromosome
contig_60530,MAG_1285,chromosome
contig_60534,MAG_1184,chromosome
contig_60535,MAG_32,chromosome
contig_60536,MAG_345,unmapped
contig_60538,MAG_375,unmapped
contig_60539,MAG_147,chromosome
contig_60541,MAG_801,unmapped
contig_60542,MAG_146,chromosome
contig_60546,MAG_259,unmapped
contig_60547,Unbinned MAG,unmapped
contig_60549,MAG_168,chromosome
contig_60552,contig_60552,phage
contig_60553,MAG_505,unmapped
contig_60558,MAG_472,chromosome
contig_60560,contig_60560,phage
contig_60562,MAG_36,chromosome
contig_60566,MAG_1030,unmapped
contig_60567,MAG_1556,unmapped
contig_60568,Unbinned MAG,unmapped
contig_60569,MAG_666,unmapped
contig_60572,MAG_1824,unmapped
contig_60575,MAG_251,chromosome
contig_60578,MAG_16,unmapped
contig_6058,MAG_588,chromosome
contig_60581,MAG_229,chromosome
contig_60582,MAG_139,unmapped
contig_60587,MAG_376,chromosome
contig_6059,MAG_58,chromosome
contig_60595,MAG_72,chromosome
contig_60596,MAG_478,unmapped
contig_60597,MAG_446,chromosome
contig_606,MAG_369,chromosome
contig_6060,MAG_58,chromosome
contig_60601,contig_60601,phage
contig_60604,MAG_755,unmapped
contig_60605,MAG_5,chromosome
contig_60609,Unbinned MAG,unmapped
contig_60610,contig_60610,phage
contig_60611,MAG_8,chromosome
contig_60612,MAG_1226,chromosome
contig_60614,MAG_42,chromosome
contig_60615,MAG_410,chromosome
contig_60616,MAG_810,unmapped
contig_60618,MAG_207,chromosome
contig_60620,Unbinned MAG,unmapped
contig_60626,MAG_618,chromosome
contig_60627,MAG_90,chromosome
contig_60628,MAG_117,chromosome
contig_6063,MAG_1004,unmapped
contig_60631,MAG_115,chromosome
contig_60635,MAG_1758,unmapped
contig_60636,MAG_160,chromosome
contig_60638,MAG_844,unmapped
contig_60639,MAG_424,unmapped
